movieName;Metascore_w;Author;AuthorHref;Date;Summary;InteractionsYesCount;InteractionsTotalCount;InteractionsThumbUp;InteractionsThumbDown
star-wars-episode-vii---the-force-awakens;10;JohnMasterL;/user/JohnMasterL;Dec 26, 2015;"[ ""As a filmmaker, talking about Star Wars is a topic very complex and very difficult, because this franchise manages aspects which at the end professional critics see him in a way and the fanboys see it otherwise."", ""This new chapter in the saga was without doubt one excellent and epic film, the same feeling I felt when I saw the original (Episode IV, V and VI) returned it to feel with this film. J.J. Abrams did something that George Lucas (the original creator) could do with its prequels (is not that they are bad, maybe if they are loose, but they walked away completely from the style of the originals) and this is going to write in caps because I want to make it clear: \""This is a movie of STAR WARS\"" \""EPISODE VII is FEELS like a film of STAR WARS\"" from that begins until it ends feels like the original. There is a complaint from \""Some fanboys\"" that this movie is a bit like with Episode IV, my answer is simple: this made it for the simple fact of creating nostalgia to the most loyal fanboys of the saga, and not only that, the new characters are completely amazing and interesting. I don't want to give any Spoiler, because that is not the point, you have to see this movie at the cinema and I find it unfair that many people end up counting the main plot by social networks, all they need to know (if it is that they are reading this little critical) is that if you're a fan of Star Wars or not You'll enjoy this film and feel the same sensation you felt with the original movies, original, unique and totally exciting because it feels fresh, feel. The action scenes are incredible and John Williams soundtrack combines the classics with new melodies and that gives freshness and nostalgia at the same time."", ""And I would like to say something very daring: STAR WARS: EPISODE VII is one of the best films of STAR WARS; If the fifth Episode was the best, the 7th Episode followed, surpassing even the original Episode IV and Episode VI. A magical, exciting, epic, fun and nostalgia-filled adventure."", """", ""Review en Español:"", ""Como un cineasta, hablar de Star Wars es un tema muy complejo y muy difícil, pues esta franquicia maneja aspectos que al final los críticos profesionales lo ven de una forma y los fanboys lo ven de otra."", ""Este nuevo capítulo de la saga fue sin duda alguna una excelente y épica película, la misma sensación que sentí cuando vi las originales (Episodio IV, V y VI) lo volví a sentir con esta película. J.J. Abrams hizo algo que George Lucas (el creador original) no pudo hacer con sus precuelas (no es que sean malas, tal vez si son flojas, pero se alejaron completamente del estilo de las originales) y esto lo voy a escribir en mayúsculas porque quiero que quede bien claro: \""ESTA ES UNA PELICULA DE STAR WARS\"" \""EPISODE VII SE SIENTE COMO UNA PELICULA DE STAR WARS\"" desde que inicia hasta que termina se siente como las originales. Existe una queja por parte de \""Algunos fanboys\"" acerca de que esta película tiene un tanto parecido con el episodio IV, mi respuesta es simple: esto lo hicieron por el simple hecho de crear nostalgia a los fanboys más fieles de la saga, y no solo eso, los nuevos personajes son completamente increíbles e interesantes. No quiero dar ningún Spoiler, porque ese no es el punto, uno tiene que ver esta película en el cine y se me hace injusto que muchas personas terminen contando la trama principal por las redes sociales, lo único que tienen que saber (si es que están leyendo esta pequeña critica) es que tanto si eres fan de Star Wars o no, vas a disfrutar esta película y sentirás la misma sensación que sentiste con las películas originales, porque se siente fresca, se siente original, única y completamente emocionante. Las escenas de acción son increíbles y la banda sonora de John Williams combina los temas clásicos con nuevas melodías y eso da nostalgia y frescura al mismo tiempo. Y me gustaría decir algo sumamente atrevido: STAR WARS: EPISODE VII ES UNA DE LAS MEJORES PELICULAS DE STAR WARS; si el Episode V fue el mejor, el Episode VII le sigue, superando incluso a las originales Episode IV y Episode VI. Una aventura mágica, emocionante, épica, divertida y llena de nostalgia."" ]";10;53;10;43;1;0
interstellar;9;Andromedan;/user/Andromedan;Dec  5, 2014;"[ ""In my opinion Nolan is definitely inspired by other-worldly forces in the universe, as was Roddenberry, creator of Star Trek, a self acknowledged Spiritualist/Medium. This movie has so many parallels with recent channelled literature on futuristic cataclysmic predictions regarding humanity's greed and stupidity causing food scarcity on Planet Earth etc. (see 'D.M. Langdon, Universal Wisdom of the Golden Age' as one recent example). The realities of time/ space /quantum physics, and the ability of love to transcend all universal laws is portrayed in spectacular and breathtaking visuals.The only downside for me was that some of the casting wasn't convincing (Hathaway in particular). Highly recommended in Imax."" ]";0;0;0;0;0;0
mad-max-fury-road;8;JavierChile;/user/JavierChile;May 23, 2015;"[ ""EXCELENT movie. The world goes crazy. Fury road it's just a movie that wants to deliver non-stop mad action. To achieve this, they didn't want to risk in falling into a cliché action story, so they just skiped this part, and they didn't add any plot! This isn't something bad, it's just the objective of the movie. The result it's pure fun and spectacularity. If you want to see mad max, this is what you need to expect"", """", ""Although, I think they truly missed a real opportunity for making a movie worth being worshiped. Just a little more of plot, a simple one, could have made that differece"" ]";3;10;3;7;0;0
chappie;9;JavierChile;/user/JavierChile;Mar 28, 2015;"[ ""If you just sit and relax, you can enjoy a GREAT sci-fi movie that is full of heart! Yes, it has it's flaws, but they are those little things that you can simply forget if you just focus on enjoying the movie."", """", ""In overall, I give it a 9/10. It has humour, heart and great action. What more can you ask?"" ]";1;2;1;1;1;0
interstellar;8;JavierChile;/user/JavierChile;Dec 11, 2014;"[ ""I've seen it twice now. Amazing movie. It's one of the most audacious films I have seen. Because of this, I understand why there is some people that didn't like it, the final scenes are just mindblowing. But it's a kind of mindblown that some people will embrace and others will reject."", """", ""However, I as a critic spectator I applaud the creative plot, great acting,beautiful visuals and exciting action scenes."" ]";0;0;0;0;0;0
star-wars-episode-vii---the-force-awakens;9;JavierChile;/user/JavierChile;Dec 22, 2015;"[ ""This is what Star Wars needed. JJ Abrams knew what was missing in the prequels: fast paced fun. Characters,mysthicism and plot are all developped between action or humor scenes. I loved Abrams direction, just as good as in the star trek movies but without abusing some light techniques this time."", """", ""I'm a fan of all the Star Wars movies, specially the original trilogy. I loved de parallelism between The Force Awakens and A New Hope. Some criticize it, but I think it's a good way to recapture the spirit of the saga. Either way, it's not a copy paste. The political situation it's not the same, the characters are not the same. Plus, the character's impact of the ending it's not the same."", """", ""Personally I didn't like just one thing, the artistic design on Snoke character. In another hand, some criticize the inner struggle of Kylo Ren saying it's \""emo\"". I think this \""emo\"" thing is the best thing about the character. It makes him deeper."", """", ""There is plenty to build on now. I can't wait for the new movies."" ]";7;31;7;24;1;0
jupiter-ascending;10;R_LEE_ERMEY;/user/R_LEE_ERMEY;Feb 14, 2015;"[ ""To the Wachowski's - Don't let these reviews detract you from continuing your work.  This movie I believe is more of a a revelation masked in an action sci-fi film. This was the best movie since the Matrix.  Even my mother of 65 loved it,  my wife and friends.  As usual so many truths that are are currently hidden to us are meant to be revealed here in a way the general population can digest.  The problem is the population isn't ready for this material yet.   Therefore you see the negative ratings.  Everything from the symbolism of the bees down to the decadence of the ruling elite.  The underlying premise of this movie is closer to reality than most understand."", """", ""As far as the movie and superficial material .. The fight scenes and action were the most exciting I've seen since the Matrix.  Very few movie makers can can bring chills down your spine like the Wachowski's.  The action and special effects already made this movie worth the price of admission.  I may even go back and see it again.  The architecture and style were unique and a pure joy to watch.  PLEASE Keep MAKING MOVIES!"" ]";7;8;7;1;2;0
interstellar;8;R_LEE_ERMEY;/user/R_LEE_ERMEY;Dec 16, 2014;"[ ""I enjoyed the movie.  There were some missing elements and some stretched realities (such as the ship and the amount of fuel it would take to escape these planets gravity well etc) and some things were obviously condensed for time.  But if you could sit back and displace those scientific realities and open your mind to possibilities it was a very nice ride.   Many many different issues were touched on.   Acting was very well done as usual my Mathew who is one of my new favorite all time actors since True Detective.  It was worth the money and well worth the purchase to keep in your library to watch in the future.   Is it a classic like 2001?  No... but it had a very nice concept about how Black Hole's work and could be like."" ]";0;0;0;0;0;0
interstellar;8;Pypson94;/user/Pypson94;Dec 16, 2014;"[ ""The movie is... I don't know I cannot find one word to describe it. When you see a movie with Nolan as director you expect something new, something never seen before and something simply astonishing. Well... INTERSTELLAR is that kind of movie fos sure! Incredible pictures from space, fantastic music (Hans Zimmer - great job) maybe sometimes too loud (that why 0,5 point lower in score in my opinion) mixed with dramatic silence in space (that's what I'm talking about!) That's on the one hand - brilliant. But there is a plot and emotions with are not so deep as you can assume. OK. Just OK (another 1,5 point lower). The movie is not a masterpiece but it is a great pleasure to see it. Plus Nolan's imagination is endless and the idea of Black Hole just simple WOW. 8/10"" ]";0;0;0;0;0;0
about-time;9;inyoungkang;/user/inyoungkang;Dec 16, 2014;"[ ""This was a warm movie that reminded me of the importance of family. Just like the other working title's movies, it was ambient and calm, which made me fluttered. The music contributes to making this movie beautiful. Even now when I think of its music, I can't stop smiling. I sometimes watch this one when I feel like it."" ]";0;0;0;0;1;0
interstellar;8;inyoungkang;/user/inyoungkang;Dec 16, 2014;"[ ""Popcorn which I had bought to eat was useless. I didn't have time to eat it. Its scale was overwhelming, so I couldn't  close my mouth. The description of the universe surpassed my imagination. Also, It was not that difficult unlike I had condcerned even though I am not good at physics. I wonder if I could watch more shocking movie than this in my life."" ]";0;0;0;0;0;0
only-lovers-left-alive;9;Anwar-Mkayed;/user/Anwar-Mkayed;Jan 10, 2015;"[ ""One might usually start by the plot, but not always. The music carries one along the shots from one scene to another through a fine blend between the II. The plot gives more attention to ordinary human beings rather than Vampires, worth mentioning names come across more than once, but the plot could have been better. The intentional absence of flashy visual effects in this type of films gives the Cinematography more credit."" ]";0;0;0;0;0;0
the-fountain;9;Anwar-Mkayed;/user/Anwar-Mkayed;Jan  2, 2015;"[ ""Can be interpreted on many levels, or enjoyed superficially as just a 'film'. However, for many who watched it, the depth of it can not be felt immediately but rather reflect upon as one might do after a mystical dream, and even enjoy it even after The End."" ]";1;1;1;0;0;0
the-prestige;9;Anwar-Mkayed;/user/Anwar-Mkayed;Jan  2, 2015;[];0;0;0;0;0;0
interstellar;9;Anwar-Mkayed;/user/Anwar-Mkayed;Jan  2, 2015;"[ ""Interesting to observe another sci-fi interpretation from Christopher Nolan that does not cease to entertain the senses though it closes down to 3 hours. It's not a documentary, establishing that in mind before watching it is important to avoid the unnecessary criticism of the scientific glitches in the film..."" ]";0;0;0;0;0;0
mad-max-fury-road;9;deathmachinept;/user/deathmachinept;May 29, 2016;"[ ""This is for me a 9.6 xD the only bad thing I have to say about is that max should have had some bigger role on the story and the flashbacks feel unnecessary since it doesn't do anything for him or the movie."", """", ""But besides that amazing action, they gave borderline breathing space for the action which is just enough to don't turn you off, the story is completely distiled to it's essence and much is told visually which is amazing achievement, the music is 10/10, the movie is incredible satisfying and you feel it was worth more than the ticket price."", """", ""This is a masterpiece for me!"" ]";2;3;2;1;0;0
the-chronicles-of-riddick;10;deathmachinept;/user/deathmachinept;May 29, 2016;"[ ""This is one of the best movies I ever saw but I really enjoy fresh Sci Fi stories... I have no idea why some many people hate it not only most can't even say what they hate."", """", ""I saw this before watching Pitch Black... I love the Anti-Hero and father figure of Riddick and the Charm from both Karl Urban and Vin Diesel bring is amazing."", """", ""The story progression and passing is nail to perfection for me, in total they go to 3 unique worlds, the action and visual in all of these are fresh and unique."", """", ""The one liners are so satisfying and cool and the acting is pretty spot on from everyone, very well cast."", """", ""The Necromongers is probably the best sci fi species and society I have read.. mysticism, honor, religion, devotion, sacrifice, brutally they are a sort of spartan medieval crusader knight."", """", ""And the music is incredible thematic and goes incredible well with the movie despite that it even stands on it's on I have the album."", """", ""This is certainly of the more unique and fresh SciFi I have saw on my life."" ]";0;0;0;0;1;0
